ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
10,0,Young laminariales,33.24763_-119.57038_28_4_1982_11.6_R25_2_4,R25_2_4,33.24763,-119.57038,28,4,1982
10,0,Young laminariales,33.24763_-119.57038_19_4_1986_11.6_R05_2_12,R05_2_12,33.24763,-119.57038,19,4,1986
10,0,Young laminariales,33.24763_-119.57038_19_4_1986_11.6_R15_2_12,R15_2_12,33.24763,-119.57038,19,4,1986
10,0,Young laminariales,33.24763_-119.57038_19_4_1986_11.6_R25_2_12,R25_2_12,33.24763,-119.57038,19,4,1986
10,0,Young laminariales,33.24763_-119.57038_27_4_1988_11.6_R05_2_16,R05_2_16,33.24763,-119.57038,27,4,1988
10,0,Young laminariales,33.24763_-119.57038_30_4_1996_11.6_L25_2_32,L25_2_32,33.24763,-119.57038,30,4,1996
10,0,Young laminariales,33.24763_-119.57038_4_5_2001_11.6_L05_2_42,L05_2_42,33.24763,-119.57038,4,5,2001
10,0,Young laminariales,33.24763_-119.57038_4_5_2001_11.6_R10_2_42,R10_2_42,33.24763,-119.57038,4,5,2001
10,0,Young laminariales,33.24763_-119.57038_2_5_2003_11.6_L05_2_46,L05_2_46,33.24763,-119.57038,2,5,2003
10,0,Young laminariales,33.24763_-119.57038_2_5_2003_11.6_R15_2_46,R15_2_46,33.24763,-119.57038,2,5,2003
10,0,Young laminariales,33.24763_-119.57038_12_5_2005_11.6_L10_2_50,L10_2_50,33.24763,-119.57038,12,5,2005
10,0,Young laminariales,33.24763_-119.57038_12_5_2005_11.6_L15_2_50,L15_2_50,33.24763,-119.57038,12,5,2005
10,0,Young laminariales,33.24763_-119.57038_20_4_2006_11.6_R05_2_52,R05_2_52,33.24763,-119.57038,20,4,2006
10,0,Young laminariales,33.24763_-119.57038_1_5_2007_11.6_L05_2_54,L05_2_54,33.24763,-119.57038,1,5,2007
10,0,Young laminariales,33.24763_-119.57038_28_6_2010_11.6_L10_2_60,L10_2_60,33.24763,-119.57038,28,6,2010
10,0,Young laminariales,33.24768_-119.57373_4_5_2001_11.6_L25_3_42,L25_3_42,33.24768,-119.57373,4,5,2001
10,0,Young laminariales,33.24768_-119.57373_2_5_2003_11.6_L45_3_46,L45_3_46,33.24768,-119.57373,2,5,2003
10,0,Young laminariales,33.24768_-119.57373_20_4_2006_11.6_L10_3_52,L10_3_52,33.24768,-119.57373,20,4,2006
10,0,Young laminariales,33.21665_-119.48542_26_4_1983_13.7_R40_4_6,R40_4_6,33.21665,-119.48542,26,4,1983
10,0,Young laminariales,33.21665_-119.48542_20_4_1986_13.7_R35_4_12,R35_4_12,33.21665,-119.48542,20,4,1986
10,0,Young laminariales,33.21665_-119.48542_29_4_1988_13.7_L25_4_16,L25_4_16,33.21665,-119.48542,29,4,1988
10,0,Young laminariales,33.21665_-119.48542_22_4_1989_13.7_L30_4_18,L30_4_18,33.21665,-119.48542,22,4,1989
10,0,Young laminariales,33.21665_-119.48542_27_4_1998_13.7_R35_4_36,R35_4_36,33.21665,-119.48542,27,4,1998
10,0,Young laminariales,33.21665_-119.48542_19_4_2006_13.7_L35_4_52,L35_4_52,33.21665,-119.48542,19,4,2006
10,0,Young laminariales,33.21615_-119.48615_20_4_1986_12.2_L05_5_12,L05_5_12,33.21615,-119.48615,20,4,1986
10,0,Young laminariales,33.21615_-119.48615_20_4_1986_12.2_R10_5_12,R10_5_12,33.21615,-119.48615,20,4,1986
10,0,Young laminariales,33.21615_-119.48615_27_4_1998_12.2_R05_5_36,R05_5_36,33.21615,-119.48615,27,4,1998
10,0,Young laminariales,33.21615_-119.48615_19_5_2008_12.2_R05_5_56,R05_5_56,33.21615,-119.48615,19,5,2008
10,0,Young laminariales,33.21688_-119.44412_26_4_1998_12.2_R10_6_36,R10_6_36,33.21688,-119.44412,26,4,1998
10,0,Young laminariales,33.26233_-119.58017_11_10_2002_15.2_L25_7_45,L25_7_45,33.26233,-119.58017,11,10,2002
10,0,Nienburgia andersoniana,33.27325_-119.48615_25_8_1980_12.2_L15_1_1,L15_1_1,33.27325,-119.48615,25,8,1980
10,0,Nienburgia andersoniana,33.27325_-119.48615_25_8_1980_12.2_L20_1_1,L20_1_1,33.27325,-119.48615,25,8,1980
10,0,Nienburgia andersoniana,33.27325_-119.48615_25_8_1980_12.2_R40_1_1,R40_1_1,33.27325,-119.48615,25,8,1980
10,0,Nienburgia andersoniana,33.24763_-119.57038_20_4_2006_11.6_L15_2_52,L15_2_52,33.24763,-119.57038,20,4,2006
10,0,Nienburgia andersoniana,33.24763_-119.57038_20_4_2006_11.6_R10_2_52,R10_2_52,33.24763,-119.57038,20,4,2006
10,0,Nienburgia andersoniana,33.24763_-119.57038_4_11_2007_11.6_L10_2_55,L10_2_55,33.24763,-119.57038,4,11,2007
10,0,Nienburgia andersoniana,33.24768_-119.57373_27_4_1983_11.6_L05_3_6,L05_3_6,33.24768,-119.57373,27,4,1983
10,0,Nienburgia andersoniana,33.24768_-119.57373_1_5_2007_11.6_L40_3_54,L40_3_54,33.24768,-119.57373,1,5,2007
10,0,Nienburgia andersoniana,33.21665_-119.48542_29_4_1981_13.7_L35_4_2,L35_4_2,33.21665,-119.48542,29,4,1981
10,0,Nienburgia andersoniana,33.21665_-119.48542_29_4_1981_13.7_R40_4_2,R40_4_2,33.21665,-119.48542,29,4,1981
10,0,Nienburgia andersoniana,33.21665_-119.48542_27_4_1982_13.7_R25_4_4,R25_4_4,33.21665,-119.48542,27,4,1982
10,0,Nienburgia andersoniana,33.21665_-119.48542_27_4_1982_13.7_R40_4_4,R40_4_4,33.21665,-119.48542,27,4,1982
10,0,Nienburgia andersoniana,33.21665_-119.48542_26_4_1983_13.7_L20_4_6,L20_4_6,33.21665,-119.48542,26,4,1983
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_2_1984_13.7_L20_4_8,L20_4_8,33.21665,-119.48542,19,2,1984
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_2_1984_13.7_L25_4_8,L25_4_8,33.21665,-119.48542,19,2,1984
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_2_1984_13.7_R10_4_8,R10_4_8,33.21665,-119.48542,19,2,1984
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_2_1984_13.7_R40_4_8,R40_4_8,33.21665,-119.48542,19,2,1984
10,0,Nienburgia andersoniana,33.21665_-119.48542_2_10_1986_13.7_L25_4_13,L25_4_13,33.21665,-119.48542,2,10,1986
10,0,Nienburgia andersoniana,33.21665_-119.48542_2_10_1986_13.7_R40_4_13,R40_4_13,33.21665,-119.48542,2,10,1986
10,0,Nienburgia andersoniana,33.21665_-119.48542_24_4_1987_13.7_L25_4_14,L25_4_14,33.21665,-119.48542,24,4,1987
10,0,Nienburgia andersoniana,33.21665_-119.48542_8_10_1987_13.7_R40_4_15,R40_4_15,33.21665,-119.48542,8,10,1987
10,0,Nienburgia andersoniana,33.21665_-119.48542_22_4_1989_13.7_L25_4_18,L25_4_18,33.21665,-119.48542,22,4,1989
10,0,Nienburgia andersoniana,33.21665_-119.48542_13_11_1989_13.7_R15_4_19,R15_4_19,33.21665,-119.48542,13,11,1989
10,0,Nienburgia andersoniana,33.21665_-119.48542_10_10_1991_13.7_L20_4_23,L20_4_23,33.21665,-119.48542,10,10,1991
10,0,Nienburgia andersoniana,33.21665_-119.48542_12_4_1992_13.7_R15_4_24,R15_4_24,33.21665,-119.48542,12,4,1992
10,0,Nienburgia andersoniana,33.21665_-119.48542_9_10_1992_13.7_L25_4_25,L25_4_25,33.21665,-119.48542,9,10,1992
10,0,Nienburgia andersoniana,33.21665_-119.48542_17_4_1993_13.7_L35_4_26,L35_4_26,33.21665,-119.48542,17,4,1993
10,0,Nienburgia andersoniana,33.21665_-119.48542_25_10_1993_13.7_L20_4_27,L20_4_27,33.21665,-119.48542,25,10,1993
10,0,Nienburgia andersoniana,33.21665_-119.48542_25_10_1993_13.7_L35_4_27,L35_4_27,33.21665,-119.48542,25,10,1993
10,0,Nienburgia andersoniana,33.21665_-119.48542_16_4_1994_13.7_L25_4_28,L25_4_28,33.21665,-119.48542,16,4,1994
10,0,Nienburgia andersoniana,33.21665_-119.48542_6_10_1994_13.7_L35_4_29,L35_4_29,33.21665,-119.48542,6,10,1994
10,0,Nienburgia andersoniana,33.21665_-119.48542_29_4_1996_13.7_L25_4_32,L25_4_32,33.21665,-119.48542,29,4,1996
10,0,Nienburgia andersoniana,33.21665_-119.48542_6_10_1996_13.7_L20_4_33,L20_4_33,33.21665,-119.48542,6,10,1996
10,0,Nienburgia andersoniana,33.21665_-119.48542_6_10_1996_13.7_L35_4_33,L35_4_33,33.21665,-119.48542,6,10,1996
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_10_2001_13.7_L20_4_43,L20_4_43,33.21665,-119.48542,19,10,2001
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_10_2001_13.7_R10_4_43,R10_4_43,33.21665,-119.48542,19,10,2001
10,0,Nienburgia andersoniana,33.21665_-119.48542_2_5_2002_13.7_L20_4_44,L20_4_44,33.21665,-119.48542,2,5,2002
10,0,Nienburgia andersoniana,33.21665_-119.48542_12_10_2002_13.7_L20_4_45,L20_4_45,33.21665,-119.48542,12,10,2002
10,0,Nienburgia andersoniana,33.21665_-119.48542_3_5_2003_13.7_L20_4_46,L20_4_46,33.21665,-119.48542,3,5,2003
10,0,Nienburgia andersoniana,33.21665_-119.48542_19_4_2006_13.7_L20_4_52,L20_4_52,33.21665,-119.48542,19,4,2006
10,0,Nienburgia andersoniana,33.21665_-119.48542_17_10_2006_13.7_L20_4_53,L20_4_53,33.21665,-119.48542,17,10,2006
10,0,Nienburgia andersoniana,33.21665_-119.48542_17_10_2006_13.7_L30_4_53,L30_4_53,33.21665,-119.48542,17,10,2006
10,0,Nienburgia andersoniana,33.21665_-119.48542_17_10_2006_13.7_R35_4_53,R35_4_53,33.21665,-119.48542,17,10,2006
10,0,Nienburgia andersoniana,33.21665_-119.48542_3_11_2007_13.7_L20_4_55,L20_4_55,33.21665,-119.48542,3,11,2007
10,0,Nienburgia andersoniana,33.21665_-119.48542_3_11_2007_13.7_L25_4_55,L25_4_55,33.21665,-119.48542,3,11,2007
10,0,Nienburgia andersoniana,33.21665_-119.48542_3_11_2007_13.7_R35_4_55,R35_4_55,33.21665,-119.48542,3,11,2007
10,0,Nienburgia andersoniana,33.21665_-119.48542_29_6_2010_13.7_L20_4_60,L20_4_60,33.21665,-119.48542,29,6,2010
10,0,Nienburgia andersoniana,33.21615_-119.48615_14_9_1983_12.2_R05_5_7,R05_5_7,33.21615,-119.48615,14,9,1983
10,0,Nienburgia andersoniana,33.21615_-119.48615_9_10_1987_12.2_L35_5_15,L35_5_15,33.21615,-119.48615,9,10,1987
10,0,Nienburgia andersoniana,33.21615_-119.48615_6_10_1988_12.2_L35_5_17,L35_5_17,33.21615,-119.48615,6,10,1988
10,0,Nienburgia andersoniana,33.21615_-119.48615_19_10_1990_12.2_L25_5_21,L25_5_21,33.21615,-119.48615,19,10,1990
10,0,Nienburgia andersoniana,33.21615_-119.48615_19_10_1990_12.2_L35_5_21,L35_5_21,33.21615,-119.48615,19,10,1990
10,0,Nienburgia andersoniana,33.21615_-119.48615_11_4_1992_12.2_L25_5_24,L25_5_24,33.21615,-119.48615,11,4,1992
10,0,Nienburgia andersoniana,33.21615_-119.48615_12_4_1992_12.2_L35_5_24,L35_5_24,33.21615,-119.48615,12,4,1992
10,0,Nienburgia andersoniana,33.21615_-119.48615_17_4_1994_12.2_L25_5_28,L25_5_28,33.21615,-119.48615,17,4,1994
10,0,Nienburgia andersoniana,33.21615_-119.48615_17_4_1994_12.2_L35_5_28,L35_5_28,33.21615,-119.48615,17,4,1994
10,0,Nienburgia andersoniana,33.21615_-119.48615_3_5_2001_12.2_L25_5_42,L25_5_42,33.21615,-119.48615,3,5,2001
10,0,Nienburgia andersoniana,33.21615_-119.48615_1_5_2002_12.2_L35_5_44,L35_5_44,33.21615,-119.48615,1,5,2002
10,0,Nienburgia andersoniana,33.21615_-119.48615_24_10_2011_12.2_L05_5_63,L05_5_63,33.21615,-119.48615,24,10,2011
10,0,Nienburgia andersoniana,33.21688_-119.44412_26_8_1980_12.2_R15_6_1,R15_6_1,33.21688,-119.44412,26,8,1980
10,0,Nienburgia andersoniana,33.21688_-119.44412_28_4_1981_12.2_R15_6_2,R15_6_2,33.21688,-119.44412,28,4,1981
10,0,Nienburgia andersoniana,33.21688_-119.44412_19_10_1981_12.2_L05_6_3,L05_6_3,33.21688,-119.44412,19,10,1981
10,0,Nienburgia andersoniana,33.21688_-119.44412_26_4_1982_12.2_L35_6_4,L35_6_4,33.21688,-119.44412,26,4,1982
10,0,Nienburgia andersoniana,33.21688_-119.44412_8_9_1985_12.2_L35_6_11,L35_6_11,33.21688,-119.44412,8,9,1985
10,0,Nienburgia andersoniana,33.21688_-119.44412_5_10_1986_12.2_L25_6_13,L25_6_13,33.21688,-119.44412,5,10,1986
10,0,Nienburgia andersoniana,33.21688_-119.44412_26_4_1987_12.2_L05_6_14,L05_6_14,33.21688,-119.44412,26,4,1987
10,0,Nienburgia andersoniana,33.21688_-119.44412_12_10_1987_12.2_L35_6_15,L35_6_15,33.21688,-119.44412,12,10,1987
10,0,Nienburgia andersoniana,33.21688_-119.44412_19_4_1989_12.2_L25_6_18,L25_6_18,33.21688,-119.44412,19,4,1989
10,0,Nienburgia andersoniana,33.21688_-119.44412_24_10_1993_12.2_L35_6_27,L35_6_27,33.21688,-119.44412,24,10,1993
10,0,Nienburgia andersoniana,33.21688_-119.44412_16_4_1994_12.2_L05_6_28,L05_6_28,33.21688,-119.44412,16,4,1994
10,0,Nienburgia andersoniana,33.21688_-119.44412_20_4_1997_12.2_L10_6_34,L10_6_34,33.21688,-119.44412,20,4,1997
10,0,Nienburgia andersoniana,33.26233_-119.58017_25_10_2011_15.2_R05_7_63,R05_7_63,33.26233,-119.58017,25,10,2011
10,0,Calliarthron sp,33.27325_-119.48615_25_8_1980_12.2_R40_1_1,R40_1_1,33.27325,-119.48615,25,8,1980
10,0,Calliarthron sp,33.27325_-119.48615_25_4_1981_12.2_R05_1_2,R05_1_2,33.27325,-119.48615,25,4,1981
10,0,Calliarthron sp,33.27325_-119.48615_24_10_1981_12.2_L05_1_3,L05_1_3,33.27325,-119.48615,24,10,1981
10,0,Calliarthron sp,33.27325_-119.48615_24_10_1981_12.2_L25_1_3,L25_1_3,33.27325,-119.48615,24,10,1981
10,0,Calliarthron sp,33.27325_-119.48615_24_10_1981_12.2_R05_1_3,R05_1_3,33.27325,-119.48615,24,10,1981
10,0,Calliarthron sp,33.27325_-119.48615_18_10_1982_12.2_L25_1_5,L25_1_5,33.27325,-119.48615,18,10,1982
10,0,Calliarthron sp,33.27325_-119.48615_18_10_1982_12.2_L45_1_5,L45_1_5,33.27325,-119.48615,18,10,1982
10,0,Calliarthron sp,33.27325_-119.48615_18_10_1982_12.2_R05_1_5,R05_1_5,33.27325,-119.48615,18,10,1982
10,0,Calliarthron sp,33.27325_-119.48615_1_5_1983_12.2_R25_1_6,R25_1_6,33.27325,-119.48615,1,5,1983
10,0,Calliarthron sp,33.27325_-119.48615_14_9_1983_12.2_L25_1_7,L25_1_7,33.27325,-119.48615,14,9,1983
10,0,Calliarthron sp,33.27325_-119.48615_14_9_1983_12.2_L35_1_7,L35_1_7,33.27325,-119.48615,14,9,1983
10,0,Calliarthron sp,33.27325_-119.48615_14_9_1983_12.2_R05_1_7,R05_1_7,33.27325,-119.48615,14,9,1983
10,0,Calliarthron sp,33.27325_-119.48615_14_9_1983_12.2_R45_1_7,R45_1_7,33.27325,-119.48615,14,9,1983
10,0,Calliarthron sp,33.27325_-119.48615_19_2_1984_12.2_R25_1_8,R25_1_8,33.27325,-119.48615,19,2,1984
10,0,Calliarthron sp,33.27325_-119.48615_3_10_1984_12.2_L15_1_9,L15_1_9,33.27325,-119.48615,3,10,1984
10,0,Calliarthron sp,33.27325_-119.48615_24_4_1985_12.2_R15_1_10,R15_1_10,33.27325,-119.48615,24,4,1985
10,0,Calliarthron sp,33.27325_-119.48615_5_9_1985_12.2_R15_1_11,R15_1_11,33.27325,-119.48615,5,9,1985
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1986_12.2_L05_1_12,L05_1_12,33.27325,-119.48615,18,4,1986
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1986_12.2_L25_1_12,L25_1_12,33.27325,-119.48615,18,4,1986
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1986_12.2_R05_1_12,R05_1_12,33.27325,-119.48615,18,4,1986
10,0,Calliarthron sp,33.27325_-119.48615_5_10_1986_12.2_L05_1_13,L05_1_13,33.27325,-119.48615,5,10,1986
10,0,Calliarthron sp,33.27325_-119.48615_26_4_1988_12.2_L05_1_16,L05_1_16,33.27325,-119.48615,26,4,1988
10,0,Calliarthron sp,33.27325_-119.48615_26_4_1988_12.2_L45_1_16,L45_1_16,33.27325,-119.48615,26,4,1988
10,0,Calliarthron sp,33.27325_-119.48615_26_4_1988_12.2_R25_1_16,R25_1_16,33.27325,-119.48615,26,4,1988
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1989_12.2_L05_1_18,L05_1_18,33.27325,-119.48615,18,4,1989
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1989_12.2_L25_1_18,L25_1_18,33.27325,-119.48615,18,4,1989
10,0,Calliarthron sp,33.27325_-119.48615_10_11_1989_12.2_L25_1_19,L25_1_19,33.27325,-119.48615,10,11,1989
10,0,Calliarthron sp,33.27325_-119.48615_20_10_1990_12.2_L05_1_21,L05_1_21,33.27325,-119.48615,20,10,1990
10,0,Calliarthron sp,33.27325_-119.48615_20_10_1990_12.2_L25_1_21,L25_1_21,33.27325,-119.48615,20,10,1990
10,0,Calliarthron sp,33.27325_-119.48615_20_10_1990_12.2_L35_1_21,L35_1_21,33.27325,-119.48615,20,10,1990
10,0,Calliarthron sp,33.27325_-119.48615_20_10_1990_12.2_R35_1_21,R35_1_21,33.27325,-119.48615,20,10,1990
10,0,Calliarthron sp,33.27325_-119.48615_18_4_1991_12.2_L15_1_22,L15_1_22,33.27325,-119.48615,18,4,1991
10,0,Calliarthron sp,33.27325_-119.48615_9_4_1992_12.2_L35_1_24,L35_1_24,33.27325,-119.48615,9,4,1992
10,0,Calliarthron sp,33.27325_-119.48615_9_4_1992_12.2_R15_1_24,R15_1_24,33.27325,-119.48615,9,4,1992
10,0,Calliarthron sp,33.27325_-119.48615_9_4_1992_12.2_R35_1_24,R35_1_24,33.27325,-119.48615,9,4,1992
10,0,Calliarthron sp,33.27325_-119.48615_20_10_1993_12.2_R45_1_27,R45_1_27,33.27325,-119.48615,20,10,1993
10,0,Calliarthron sp,33.27325_-119.48615_7_10_1994_12.2_L45_1_29,L45_1_29,33.27325,-119.48615,7,10,1994
10,0,Calliarthron sp,33.27325_-119.48615_7_10_1994_12.2_R45_1_29,R45_1_29,33.27325,-119.48615,7,10,1994
10,0,Calliarthron sp,33.27325_-119.48615_16_10_1997_12.2_L35_1_35,L35_1_35,33.27325,-119.48615,16,10,1997
10,0,Calliarthron sp,33.27325_-119.48615_16_10_1997_12.2_L45_1_35,L45_1_35,33.27325,-119.48615,16,10,1997
10,0,Calliarthron sp,33.27325_-119.48615_17_10_1998_12.2_L35_1_37,L35_1_37,33.27325,-119.48615,17,10,1998
10,0,Calliarthron sp,33.27325_-119.48615_7_10_1999_12.2_L15_1_39,L15_1_39,33.27325,-119.48615,7,10,1999
10,0,Calliarthron sp,33.27325_-119.48615_7_10_1999_12.2_L35_1_39,L35_1_39,33.27325,-119.48615,7,10,1999
10,0,Calliarthron sp,33.27325_-119.48615_25_10_2000_12.2_L35_1_41,L35_1_41,33.27325,-119.48615,25,10,2000
10,0,Calliarthron sp,33.27325_-119.48615_15_10_2001_12.2_R15_1_43,R15_1_43,33.27325,-119.48615,15,10,2001
10,0,Calliarthron sp,33.27325_-119.48615_29_4_2002_12.2_L35_1_44,L35_1_44,33.27325,-119.48615,29,4,2002
10,0,Calliarthron sp,33.27325_-119.48615_9_10_2002_12.2_L35_1_45,L35_1_45,33.27325,-119.48615,9,10,2002
10,0,Calliarthron sp,33.27325_-119.48615_15_10_2003_12.2_R45_1_47,R45_1_47,33.27325,-119.48615,15,10,2003
10,0,Calliarthron sp,33.27325_-119.48615_25_10_2004_12.2_R15_1_49,R15_1_49,33.27325,-119.48615,25,10,2004
10,0,Calliarthron sp,33.27325_-119.48615_20_10_2008_12.2_R15_1_57,R15_1_57,33.27325,-119.48615,20,10,2008
10,0,Calliarthron sp,33.27325_-119.48615_22_10_2011_12.2_R15_1_63,R15_1_63,33.27325,-119.48615,22,10,2011
10,0,Calliarthron sp,33.24763_-119.57038_31_8_1980_11.6_R25_2_1,R25_2_1,33.24763,-119.57038,31,8,1980
10,0,Calliarthron sp,33.24763_-119.57038_31_8_1980_11.6_R35_2_1,R35_2_1,33.24763,-119.57038,31,8,1980
10,0,Calliarthron sp,33.24763_-119.57038_27_4_1981_11.6_L05_2_2,L05_2_2,33.24763,-119.57038,27,4,1981
10,0,Calliarthron sp,33.24763_-119.57038_21_10_1981_11.6_R15_2_3,R15_2_3,33.24763,-119.57038,21,10,1981
10,0,Calliarthron sp,33.24763_-119.57038_28_4_1982_11.6_R05_2_4,R05_2_4,33.24763,-119.57038,28,4,1982
10,0,Calliarthron sp,33.24763_-119.57038_28_4_1982_11.6_R10_2_4,R10_2_4,33.24763,-119.57038,28,4,1982
10,0,Calliarthron sp,33.24763_-119.57038_28_4_1982_11.6_R15_2_4,R15_2_4,33.24763,-119.57038,28,4,1982
10,0,Calliarthron sp,33.24763_-119.57038_29_4_1983_11.6_L10_2_6,L10_2_6,33.24763,-119.57038,29,4,1983
10,0,Calliarthron sp,33.24763_-119.57038_29_4_1983_11.6_L35_2_6,L35_2_6,33.24763,-119.57038,29,4,1983
10,0,Calliarthron sp,33.24763_-119.57038_27_4_1985_11.6_R10_2_10,R10_2_10,33.24763,-119.57038,27,4,1985
10,0,Calliarthron sp,33.24763_-119.57038_27_4_1985_11.6_R15_2_10,R15_2_10,33.24763,-119.57038,27,4,1985
10,0,Calliarthron sp,33.24763_-119.57038_6_9_1985_11.6_R10_2_11,R10_2_11,33.24763,-119.57038,6,9,1985
10,0,Calliarthron sp,33.24763_-119.57038_19_4_1986_11.6_L10_2_12,L10_2_12,33.24763,-119.57038,19,4,1986
10,0,Calliarthron sp,33.24763_-119.57038_19_4_1986_11.6_R10_2_12,R10_2_12,33.24763,-119.57038,19,4,1986
10,0,Calliarthron sp,33.24763_-119.57038_19_4_1986_11.6_R35_2_12,R35_2_12,33.24763,-119.57038,19,4,1986
10,0,Calliarthron sp,33.24763_-119.57038_4_10_1986_11.6_L35_2_13,L35_2_13,33.24763,-119.57038,4,10,1986
10,0,Calliarthron sp,33.24763_-119.57038_4_10_1986_11.6_R35_2_13,R35_2_13,33.24763,-119.57038,4,10,1986
10,0,Calliarthron sp,33.24763_-119.57038_27_4_1988_11.6_R15_2_16,R15_2_16,33.24763,-119.57038,27,4,1988
10,0,Calliarthron sp,33.24763_-119.57038_7_10_1988_11.6_R15_2_17,R15_2_17,33.24763,-119.57038,7,10,1988
10,0,Calliarthron sp,33.24763_-119.57038_21_10_1990_11.6_R35_2_21,R35_2_21,33.24763,-119.57038,21,10,1990
10,0,Calliarthron sp,33.24763_-119.57038_19_4_1991_11.6_L25_2_22,L25_2_22,33.24763,-119.57038,19,4,1991
10,0,Calliarthron sp,33.24763_-119.57038_12_10_1991_11.6_L05_2_23,L05_2_23,33.24763,-119.57038,12,10,1991
10,0,Calliarthron sp,33.24763_-119.57038_11_4_1992_11.6_L25_2_24,L25_2_24,33.24763,-119.57038,11,4,1992
10,0,Calliarthron sp,33.24763_-119.57038_22_10_1993_11.6_R10_2_27,R10_2_27,33.24763,-119.57038,22,10,1993
10,0,Calliarthron sp,33.24763_-119.57038_22_10_1993_11.6_R35_2_27,R35_2_27,33.24763,-119.57038,22,10,1993
10,0,Calliarthron sp,33.24763_-119.57038_18_4_1994_11.6_R25_2_28,R25_2_28,33.24763,-119.57038,18,4,1994
10,0,Calliarthron sp,33.24763_-119.57038_8_10_1994_11.6_L15_2_29,L15_2_29,33.24763,-119.57038,8,10,1994
10,0,Calliarthron sp,33.24763_-119.57038_7_10_1995_11.6_L05_2_31,L05_2_31,33.24763,-119.57038,7,10,1995
10,0,Calliarthron sp,33.24763_-119.57038_7_10_1995_11.6_R05_2_31,R05_2_31,33.24763,-119.57038,7,10,1995
10,0,Calliarthron sp,33.24763_-119.57038_30_4_1996_11.6_R10_2_32,R10_2_32,33.24763,-119.57038,30,4,1996
10,0,Calliarthron sp,33.24763_-119.57038_30_4_1996_11.6_R35_2_32,R35_2_32,33.24763,-119.57038,30,4,1996
10,0,Calliarthron sp,33.24763_-119.57038_18_4_1997_11.6_R15_2_34,R15_2_34,33.24763,-119.57038,18,4,1997
10,0,Calliarthron sp,33.24763_-119.57038_18_4_1997_11.6_R25_2_34,R25_2_34,33.24763,-119.57038,18,4,1997
10,0,Calliarthron sp,33.24763_-119.57038_17_10_1997_11.6_L15_2_35,L15_2_35,33.24763,-119.57038,17,10,1997
10,0,Calliarthron sp,33.24763_-119.57038_24_4_1998_11.6_R15_2_36,R15_2_36,33.24763,-119.57038,24,4,1998
10,0,Calliarthron sp,33.24763_-119.57038_24_4_1998_11.6_R35_2_36,R35_2_36,33.24763,-119.57038,24,4,1998
10,0,Calliarthron sp,33.24763_-119.57038_18_10_1998_11.6_R05_2_37,R05_2_37,33.24763,-119.57038,18,10,1998
10,0,Calliarthron sp,33.24763_-119.57038_18_10_1998_11.6_R35_2_37,R35_2_37,33.24763,-119.57038,18,10,1998
10,0,Calliarthron sp,33.24763_-119.57038_25_4_1999_11.6_R10_2_38,R10_2_38,33.24763,-119.57038,25,4,1999
10,0,Calliarthron sp,33.24763_-119.57038_25_4_1999_11.6_R25_2_38,R25_2_38,33.24763,-119.57038,25,4,1999
10,0,Calliarthron sp,33.24763_-119.57038_25_4_1999_11.6_R35_2_38,R35_2_38,33.24763,-119.57038,25,4,1999
10,0,Calliarthron sp,33.24763_-119.57038_12_10_1999_11.6_R35_2_39,R35_2_39,33.24763,-119.57038,12,10,1999
10,0,Calliarthron sp,33.24763_-119.57038_2_5_2003_11.6_L25_2_46,L25_2_46,33.24763,-119.57038,2,5,2003
10,0,Calliarthron sp,33.24763_-119.57038_16_10_2003_11.6_L25_2_47,L25_2_47,33.24763,-119.57038,16,10,2003
10,0,Calliarthron sp,33.24763_-119.57038_12_5_2005_11.6_L15_2_50,L15_2_50,33.24763,-119.57038,12,5,2005
10,0,Calliarthron sp,33.24763_-119.57038_12_5_2005_11.6_L25_2_50,L25_2_50,33.24763,-119.57038,12,5,2005
10,0,Calliarthron sp,33.24763_-119.57038_12_5_2005_11.6_L35_2_50,L35_2_50,33.24763,-119.57038,12,5,2005
10,0,Calliarthron sp,33.24763_-119.57038_19_10_2005_11.6_R25_2_51,R25_2_51,33.24763,-119.57038,19,10,2005
10,0,Calliarthron sp,33.24763_-119.57038_20_4_2006_11.6_L25_2_52,L25_2_52,33.24763,-119.57038,20,4,2006
10,0,Calliarthron sp,33.24763_-119.57038_20_4_2006_11.6_L35_2_52,L35_2_52,33.24763,-119.57038,20,4,2006
10,0,Calliarthron sp,33.24763_-119.57038_20_4_2006_11.6_R10_2_52,R10_2_52,33.24763,-119.57038,20,4,2006
10,0,Calliarthron sp,33.24763_-119.57038_1_5_2007_11.6_R25_2_54,R25_2_54,33.24763,-119.57038,1,5,2007
